45,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/este es nombre bien largo que hasta me esta dando hueva escribirlo jejeje para prueba con nombre largos en la subida de archivos aver que pasa esperemos y todo salga bien.txt,NULL,1,0,1,4
46,27/04/2014 12:58,clientes/3/Autorización en MIA/Aut. MIA.pdf,NULL,1,0,1,3
47,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/Acuse recibido de resultados de monitoreo Julio 2013 a Semarnat.pdf,NULL,1,0,1,4
48,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/este es nombre bien largo que hasta me esta dando hueva escribirlo jejeje para prueba con nombre largos en la subida de archivos aver que pasa esperemos y todo salga bien.txt,NULL,1,0,1,4
49,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/este es nombre bien largo que hasta me esta dando hueva escribirlo jejeje para prueba con nombre largos en la subida de archivos aver que pasa esperemos y todo salga bien.txt,NULL,1,0,1,4
50,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/IMG-20130402-WA0000.jpg,NULL,1,0,1,4
51,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/exce.xls,NULL,1,0,1,4
52,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/4120073804 (1).pdf,NULL,1,0,1,4
53,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/IMG-20130402-WA0000.jpg,NULL,1,0,1,4
54,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/2317970.jpg,NULL,1,0,1,4
55,17/04/2014 14:43,clientes/4/la ultima/prueba dentro/accidente1.jpg,NULL,1,0,1,4
56,17/04/2014 14:43,clientes/4/yaran/motherboard_manual_ga-m61pme-s2p_e.pdf,NULL,1,0,1,4
57,17/04/2014 14:43,clientes/4/yaran/guia-thomson-310811.pdf,NULL,1,0,1,4
58,17/04/2014 14:43,clientes/4/yaran/RSDLite v4.4 User Manual.pdf,NULL,1,0,1,4
59,17/04/2014 14:43,clientes/4/yaran/motherboard_manual_ga-m61pme-s2p_e.pdf,NULL,1,0,1,4
60,17/04/2014 14:43,clientes/4/yaran/Saleen-S281-Side.JPG,NULL,1,0,1,4
61,27/04/2014 12:58,clientes/3/LAU/IRK_LAU-06-006-2011.pdf,NULL,1,0,1,3
62,27/04/2014 12:58,clientes/3/Autorización en MIA/IRK  Aut. MIA.pdf,NULL,1,0,1,3
63,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/COA_2013/COA_2012/Acuse de recibido COA_ 2012.pdf,NULL,1,0,1,3
64,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/COA_2013/COA_2012/IIN110600711_2012.htm,NULL,1,0,1,3
65,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/IIN110600711_2012.htm,NULL,1,0,1,3
66,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Acuse de recibido COA_ 2012.pdf,NULL,1,0,1,3
67,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Entrega de resultados de monitoreo Diciembre 2012.pdf,NULL,1,0,1,3
68,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Acuse de recibida de resultados de monitoreo Junio 2012.pdf,NULL,1,0,1,3
69,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Acuse de recibido resultados de monitoreo Dic. 2013.pdf,NULL,1,0,1,3
70,27/04/2014 12:58,clientes/3/Documentos oficiales/Acta Constitutiva IRK de S.A. a S.A.P.I. pp 16-25.pdf,NULL,1,0,1,3
71,27/04/2014 12:58,clientes/3/Documentos oficiales/Acta Constitutiva IRK S.A. de C.V..pdf,NULL,1,0,1,3
72,27/04/2014 12:58,clientes/3/En Materia de Residuos Peligrosos/Registro como generador de RP´s.pdf,NULL,1,0,1,3
73,27/04/2014 12:58,clientes/3/En Materia de Residuos Peligrosos/Manifiestos por RP´s/Febrero 2014.pdf,NULL,1,0,1,3
74,27/04/2014 12:58,clientes/3/En Materia de Residuos Peligrosos/Manifiestos por RP´s/Manifiesto 22 Dic. 2012.pdf,NULL,1,0,1,3
75,27/04/2014 12:58,clientes/3/En Materia de Residuos Peligrosos/Manifiestos por RP´s/Manifiestos 02 03 2012.pdf,NULL,1,0,1,3
76,18/07/2016 18:00,clientes/5/En Materia de Residuos Peligrosos/Registro como generador de RP´s.pdf,NULL,1,0,1,5
77,18/07/2016 18:00,clientes/5/En Materia de Residuos Peligrosos/Registro del Plan de Manejo de RP´s ante SEMARNAT.pdf,NULL,1,0,1,5
78,18/07/2016 18:00,clientes/5/En Materia de Residuos Peligrosos/Registro del Plan de Manejo de RP´s ante SEMARNAT.pdf,NULL,1,0,1,5
79,18/07/2016 18:00,clientes/5/En Materia de Residuos Peligrosos/Plan de Manejo de RP´s Rancagua Corregido..pdf,NULL,1,0,1,5
80,20/01/2015 21:50,clientes/4/cars.jpg,NULL,1,0,1,4
81,20/01/2015 21:50,clientes/4/Encuesta EmbApp.docx,NULL,1,0,1,4
82,20/01/2015 21:50,clientes/4/Encuesta EmbApp.pdf,NULL,1,0,1,4
83,20/01/2015 21:50,clientes/4/comandos. git.txt,NULL,1,0,1,4
84,20/01/2015 21:50,clientes/4/panel con legend..txt,NULL,1,0,1,4
85,20/01/2015 21:50,clientes/4/primera/20120613-115001.jpg,NULL,1,0,1,4
86,20/01/2015 21:50,clientes/4/primera/cars.jpg,NULL,1,0,1,4
87,20/01/2015 21:50,clientes/4/primera/Encuesta EmbApp.docx,NULL,1,0,1,4
88,20/01/2015 21:50,clientes/4/primera/cuestionario tema 1.pdf,NULL,1,0,1,4
89,20/01/2015 21:50,clientes/4/primera/Encuesta EmbApp.pdf,NULL,1,0,1,4
90,20/01/2015 21:50,clientes/4/RSDLite v44 User Manual.pdf,NULL,1,0,1,4
91,21/04/2014 20:53,clientes/8/COA_2013 /OEC2Z1412011_2013.htm,NULL,0,0,1,8
92,21/04/2014 20:54,clientes/8/COA_2013 /OEC2Z1412011_2013.coa,NULL,0,0,1,8
93,21/04/2014 20:54,clientes/8/COA_2013 /Oficio_OEC2Z1412011_2013.htm,NULL,0,0,1,8
94,21/04/2014 20:55,clientes/8/Jesús Olvera Autorización Semarnat.pdf,NULL,0,0,1,8
95,21/04/2014 20:56,clientes/8/Ecoamere Autorización.pdf,NULL,0,0,1,8
96,20/01/2015 21:50,clientes/4/Primera/ramos/1 Canvas.docx,NULL,1,0,1,4
97,20/01/2015 21:50,clientes/4/Primera/ramos/02 CANVAS.docx,NULL,1,0,1,4
98,20/01/2015 21:50,clientes/4/estados.sql,NULL,1,0,1,4
99,20/01/2015 21:50,clientes/4/cartografia.sql,NULL,1,0,1,4
100,20/01/2015 21:50,clientes/4/sitemap.xml,NULL,1,0,1,4
101,20/01/2015 21:50,clientes/4/sitemap.xml,NULL,1,0,1,4
102,20/01/2015 21:50,clientes/4/Historial de Pagos.docx,NULL,1,0,1,4
103,24/04/2014 13:14,clientes/10/Documentos oficiales/Poder Representante Chen Yang.pdf,NULL,0,0,1,10
104,24/04/2014 13:16,clientes/10/Patio Manzanillo/Autorizaciones/LAU.pdf,NULL,0,0,1,10
105,24/04/2014 13:19,clientes/10/Patio Manzanillo/Autorizaciones/Resolutivo Autorización MIA.pdf,NULL,0,0,1,10
106,24/04/2014 13:54,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2014/Acuse de recibido el COA_2013.pdf,NULL,0,0,1,10
107,24/04/2014 13:55,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2014/Oficio_MDA110600711_2013.htm,NULL,0,0,1,10
108,24/04/2014 13:57,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2014/Acuse de recibido entrega de monitoreo PST.pdf,NULL,0,0,1,10
109,24/04/2014 13:59,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2014/Respuesta de Semarnat a entrega de reporte de PST.pdf,NULL,0,0,1,10
110,24/04/2014 14:03,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Acuse de recibido COA 2012.pdf,NULL,0,0,1,10
111,24/04/2014 14:04,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Acuse de recibido correcciones COA 2012.pdf,NULL,0,0,1,10
112,24/04/2014 14:05,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/MDA110600711_2012.htm,NULL,0,0,1,10
